AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Datum,weather_condition,temperature
003137EAD22601A6E0630AB38B029046,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683891,1246389,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,12,12,2023-07-12,rain,24.0
003137EB14BF01A6E0630AB38B029046,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2682575,1250208,ZH,261,2023,5,Mai,mai,Maggio,May,aw402,Dienstag,mardi,Martedì,Tuesday,14,14,2023-05-23,rain,17.0
003137EB155A01A6E0630AB38B029046,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683347,1250476,ZH,261,2023,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,0,00,2023-07-15,clear-night,20.0
003137EB15E401A6E0630AB38B029046,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681300,1248620,ZH,261,2023,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,15,15,2023-07-07,partly-cloudy-day,31.0
0045E64D19AE01DAE0630AB38B02B37D,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683421,1250532,ZH,261,2023,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,21,21,2023-07-11,rain,21.8
0059C5B6509B01B0E0630AB38B02B720,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682917,1243715,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,13,13,2023-07-12,rain,23.0
0059C5B6518E01B0E0630AB38B02B720,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2687583,1247608,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,0,00,2023-06-29,clear-night,15.0
0059C6C734DA01A4E0630AB38B02732E,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680521,1252287,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,8,08,2023-07-12,partly-cloudy-day,22.0
0059C6C7391901A4E0630AB38B02732E,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682922,1248882,ZH,261,2023,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,8,08,2023-07-10,partly-cloudy-day,21.0
0059C6C73B2001A4E0630AB38B02732E,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684473,1245971,ZH,261,2023,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,9,09,2023-07-08,partly-cloudy-day,22.0
0059C6C73D1C01A4E0630AB38B02732E,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682744,1247008,ZH,261,2023,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,13,13,2023-07-14,partly-cloudy-day,27.0
0059C6C73F1001A4E0630AB38B02732E,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682888,1246059,ZH,261,2023,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,17,17,2023-07-14,partly-cloudy-day,29.0
0059C6CBEEC901E4E0630AB38B02BEFD,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682417,1244927,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,21,21,2023-07-12,rain,18.2
0059C6CBF80701E4E0630AB38B02BEFD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678366,1247526,ZH,261,2023,7,Juli,juillet,Luglio,July,aw404,Donnerstag,jeudi,Giovedì,Thursday,8,08,2023-07-13,rain,17.0
009498E69DFC01FCE0630AB38B025A20,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684032,1246012,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,14,14,2023-06-22,cloudy,28.0
009498E6ABF501FCE0630AB38B025A20,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683178,1246687,ZH,261,2023,5,Mai,mai,Maggio,May,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,21,21,2023-05-17,cloudy,8.6
0095A86EE083013AE0630AB38B02824F,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678770,1249086,ZH,261,2023,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,13,13,2023-05-15,partly-cloudy-day,16.0
0095A86EE106013AE0630AB38B02824F,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682249,1246760,ZH,261,2023,5,Mai,mai,Maggio,May,aw406,Samstag,samedi,Sabato,Saturday,10,10,2023-05-27,partly-cloudy-day,20.0
0095A86EE2F1013AE0630AB38B02824F,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682412,1247457,ZH,261,2023,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,12,12,2023-07-14,partly-cloudy-day,26.0
0095A86F3B21013AE0630AB38B02824F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2684808,1252213,ZH,261,2023,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,18,18,2023-07-11,rain,34.0
0095A86F3B52013AE0630AB38B02824F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681808,1249961,ZH,261,2023,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,9,09,2023-06-24,clear-day,22.0
0095A86F3BF1013AE0630AB38B02824F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683827,1246381,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,10,10,2023-06-29,partly-cloudy-day,24.0
0095A86F50B4013AE0630AB38B02824F,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2686337,1246143,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,8,08,2023-06-22,cloudy,23.0
00965B3BEEA10102E0630AB38B020AF2,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680995,1245519,ZH,261,2023,5,Mai,mai,Maggio,May,aw402,Dienstag,mardi,Martedì,Tuesday,6,06,2023-05-30,cloudy,14.0
00965B3BF9690102E0630AB38B020AF2,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2679309,1247246,ZH,261,2023,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,18,18,2023-07-10,partly-cloudy-day,30.0
00965B3BFDD10102E0630AB38B020AF2,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt439,andere,autre,Altro,Other,2679339,1250461,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17,2023-06-29,partly-cloudy-day,25.0
00965B3BFE900102E0630AB38B020AF2,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2682349,1249128,ZH,261,2023,6,Juni,juin,Giugno,June,aw405,Freitag,vendredi,Venerdì,Friday,8,08,2023-06-23,rain,19.0
00965B3C05C50102E0630AB38B020AF2,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2685066,1244559,ZH,261,2023,5,Mai,mai,Maggio,May,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15,2023-05-24,cloudy,14.0
0096FFB7587101C8E0630AB38B025671,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683454,1247112,ZH,261,2023,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,21,21,2023-07-11,rain,21.8
0096FFB758B901C8E0630AB38B025671,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683070,1251495,ZH,261,2023,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,23,23,2023-07-15,rain,21.0
0096FFB79DEA01C8E0630AB38B025671,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680169,1249577,ZH,261,2023,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,8,08,2023-06-14,clear-day,19.6
0096FFB7A64401C8E0630AB38B025671,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678760,1250999,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,14,14,2023-06-15,partly-cloudy-day,24.6
009909D5DE080284E0630AB38B02ADAD,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683476,1246833,ZH,261,2023,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,22,22,2023-06-03,partly-cloudy-night,16.0
009909D5DEF20284E0630AB38B02ADAD,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681804,1246640,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14,2023-07-12,rain,22.0
009909D5E08B0284E0630AB38B02ADAD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682285,1248609,ZH,261,2023,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,11,11,2023-07-12,rain,23.0
009909D5E20F0284E0630AB38B02ADAD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682173,1248262,ZH,261,2023,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,1,01,2023-07-11,clear-night,20.0
00A861F4DD5602ACE0630AB38B02BB7B,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683397,1247381,ZH,261,2023,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,12,12,2023-06-08,partly-cloudy-day,26.0
